geocell_id,centroid_lat,centroid_lon,count,max_radius_km
41,14.87078311845617,-20.71392906277496,5,178.03986997334914
42,6.009071458408007,-71.86371143712927,5,176.07303409087658
43,-23.185806677378547,14.74960203174337,6,307.6117581295668
44,13.7811012506548,101.29969695985442,23,181.68398585123128
45,-46.7834449908761,-72.76848865252046,14,368.29806874348174
46,-20.573066670407517,-57.22047115856908,20,252.56780094609402
47,35.82336156670408,-108.63307633579831,28,219.08622526954753
48,64.18977067273393,70.41459140713766,15,159.6318225346331
49,11.391758057660063,4.338143951508197,12,261.1044206275109
50,64.08933978347655,-125.69613668277746,17,228.7514919630694
51,-20.876331456278372,-69.92743853430773,25,232.625765097835
52,29.562674000622923,107.60416020725262,6,160.9620115168553
53,49.99902155976529,20.385152251030075,21,150.80314676427744
54,32.39676944952206,-87.6958204384441,33,188.36471972752685
55,5.231185953968575,134.56733122779957,6,436.81040612937596
56,38.97413905209199,25.82462013879209,19,202.40765201028708
57,60.23550253812123,30.906020535892136,34,165.8051964926137
58,-21.634288721123855,57.25436763242957,5,314.45832042004247
59,52.78532148573804,40.306233261249126,18,145.41354056503152
60,56.12811666564927,14.05679407231053,21,162.23863944971788
61,57.412359389604205,104.37700051664403,17,159.2816707595431
62,-27.00607688106471,25.553810700940197,58,161.4891799787577
63,-12.166150580797396,27.18286088897542,26,239.07142982667466
64,-2.304084430950131,-78.62737376124176,13,181.94453700803948
65,-12.315544683006255,94.71561076511429,12,296.5756674826212
66,-15.646544123850328,-42.739010662676634,29,210.4576271392382
67,-32.52489292350251,-64.87794204316944,32,200.56731413885922
68,42.81987909827134,-72.5130909514411,14,272.6382891206568
69,-21.171229702086297,121.27416407542648,16,271.571770374244
70,27.878573091725407,66.8117241450049,14,233.75312612317103
71,10.738848403495602,23.621555920474936,8,360.3340138483343
72,-9.001531441379583,-50.30305693712204,22,237.47336825423093
73,54.74423465438712,65.16423681515067,21,147.01451994786666
74,31.762646429731774,-122.40316856962549,9,247.33187521276864
75,66.09290953057483,31.188326764283968,32,191.41204440569976
76,46.142556059098496,3.1154139190228363,26,164.70054624667623
77,12.4665224963322,38.06097759715669,15,126.7623076082324
78,62.65751403566897,-1.121787452178332,11,189.18173922049718
79,-7.720324416991295,31.954572076632186,2,128.60150980845134
80,40.634664233982214,67.94837060958999,23,292.48051829730827
81,-30.67740346270975,-51.73458267675074,39,191.05117904014202
82,52.752893507585256,-103.23533203037692,24,208.56776074106943
83,39.89167415065115,140.6577667590671,11,206.29699873187417
84,6.605948324334884,10.245041282284415,11,231.2688111602081
85,49.42158778509025,103.36303901823942,25,186.2391775765412
86,-10.623072771337787,152.20939749754683,6,473.3351680606113
87,29.14924028426833,90.3003614981344,17,293.4343083693168
88,-24.316102332898343,-129.40489221279387,6,488.7079090394808
89,30.464437261600178,-93.65352519010955,19,154.08530548986872
90,-32.50586633197838,145.16184261468612,14,231.31482895485857
91,12.003428488995699,124.42924486984215,12,216.78239779375417
92,49.78705760010059,85.89550052092581,30,208.55175417044617
93,51.688535854460476,-127.58027019311288,19,191.57514729143966
94,2.6922864353046765,-52.43932923935615,25,623.3297969954336
95,-7.082229252163945,73.03689721331175,7,405.78199166090803
96,38.418784417016674,-117.4883478436176,19,182.61122497465357
97,-18.220169406243652,50.68883092273267,7,389.2613693283605
98,-14.649947123198416,-70.21260917543832,16,196.3815724645776
99,38.05900661196424,35.69459679345102,22,183.9409077916891
100,-28.069490480510506,14.119463994619425,10,519.9599832468213
101,43.67431035364452,13.27164335323419,14,143.6159178379399
102,-6.148176076675981,-13.98199771629375,2,172.83866934754604
103,-40.35624018586751,-63.30740014501297,23,212.72772598121733
104,61.81484868765098,71.13459662778045,19,164.28398197267475
105,50.643928584806474,39.72366686535069,21,127.08458771867107
106,-18.71933195781853,-40.812161384996024,27,364.3052075788768
107,28.614144848043278,-13.997671554412326,4,80.23451882574145
108,47.32457182098104,-93.2893808681892,23,204.38344797322628
109,-41.952416283195966,-70.58392551051914,27,161.2540668758278
110,-33.662279219172504,20.990720500069095,21,179.44389782284293
111,2.4022581139305847,-63.17049946618347,13,266.55393016580103
112,32.0962305500447,78.50769007882263,21,243.06648274710815
113,57.82162990981157,-123.8145651256907,30,197.59880387150972
114,-27.775081170328736,-65.8283840283294,24,252.81003841877762
115,40.69357138358004,-105.36953541174684,27,218.47623902105008
116,-9.088479366599197,124.5463655681609,9,204.9261937928671
117,-32.132914325146736,-13.459980749234157,4,391.533246695678
118,48.13018997349603,46.403339829478945,23,201.23659485738673
119,-22.9294804742543,-47.19203782075116,18,161.09152862701762
120,45.594085534894255,21.47314609513823,22,178.36998053079245
121,60.81484865114948,11.87153912251689,40,176.55954302224373
122,-19.054957833742026,28.036492268321563,22,205.55823357634137
123,69.85663190333312,27.179542443795263,38,185.38695885947826
124,11.668449823902963,-7.353736336719247,10,211.17475474258245
125,54.62014435033924,-8.7639227937927,29,171.6043477539548
126,-36.49571343245538,139.94363143068088,20,152.38935052031354
127,32.46953275861091,-95.00847653799518,27,151.61147559528104
128,-25.556415141635004,139.04828280424516,20,267.6510129173037
129,22.829484784148924,73.44091942123433,14,106.92868550661137
130,-6.191116173002337,-73.2390249598401,18,231.04580993862737
131,54.24636197256198,34.605563716318144,17,132.86860363202592
132,44.70248838859305,106.59776163601197,24,218.0889533741374
133,-51.38539532292564,147.88847544033248,4,796.0714040019874
134,11.049645924221819,47.94969864458718,17,277.1030102422237
135,-8.468681109832639,-2.5788870873838747,6,492.16093973648884
136,-0.1356703896366094,37.23688901753652,32,274.0441357198033
137,32.74850622262028,-103.50256960954349,30,208.01609685120556
138,39.31701788436368,99.22112272085498,7,284.31873389985503
139,35.32423938359966,-87.33030975272209,31,180.4917151652261
140,54.9416963182076,78.64802297285347,19,227.31766323341645
141,68.09554991426761,66.20367062180829,13,425.9092415960113
142,41.10646636274733,-2.7201246202913762,28,172.45514658701072
143,-19.577201484986308,-63.88854241268144,23,229.9549312152357
144,-29.578236881217343,30.139445945681455,24,164.88948958788765
145,51.199125574124075,8.356488572451855,30,174.42804868254873
146,-22.525459975589328,114.06715599364082,18,265.3787004832457
147,50.018881869975225,-85.23232616324661,20,351.8409704364543
148,-9.510296881074458,-67.64717598972499,28,257.1729691940449
149,-14.65792007317503,-58.06957492661406,13,212.87002760981943
150,42.71220376769517,-124.08662033573114,30,230.0695821886748
151,57.450321110504426,-113.62433223241781,24,220.78327468160666
152,42.738647221457235,34.44603534624232,14,169.44307203976268
153,-7.783371196713157,110.74546947418406,35,461.1523015122345
154,63.457676269462844,45.872541006875544,11,172.04031966798908
155,-30.67468310994575,-55.72778029966068,24,179.2196111992043
156,12.522180445417845,9.906804220365164,18,383.62591813378083
157,43.331589372405844,74.85065389914011,18,169.57464661419394
158,50.07272873064118,109.33922562594493,21,203.4746684093337
159,-20.606181701211195,147.5223988224681,23,213.1690353839579
160,9.997650384086201,84.21546323970456,5,348.68246719822133
161,-20.12633434723713,135.0078347027884,17,313.5345610111159
162,69.63343027077713,-131.10624866042426,23,171.25889988679356
163,-9.570879195713962,-44.58017187699258,20,193.7139836786885
164,45.800170364659564,-1.7890627332475548,15,161.7773176166
165,42.049742182900246,72.19865680036226,10,164.38728883670484
166,60.51786012859672,21.88165962156745,34,157.37353298363982
167,-3.0070245261199866,-32.302487713329526,8,568.6809592539023
168,-1.6244370753140425,-48.255635382395596,15,167.85705057784054
169,1.419486473309378,-78.54707063721114,19,203.61790895392372
170,23.81990086630952,120.56601071451948,11,346.92649896319256
171,10.612989440140975,119.99991293970515,4,99.79204553588853
172,59.25162908150564,-92.1637552334279,12,203.37856255733448
173,35.32277252791752,34.48361221547759,12,204.52054044119603
174,-27.53384099134057,-73.47639937536715,13,387.20719265170015
175,42.21815088957662,-99.15167611387876,23,165.55145681740092
176,53.79085991889709,25.12991636209308,33,192.91011097036449
177,-10.671907968368474,-38.55745585353345,23,184.27303969870985
178,31.2403629994666,-115.96475715210192,21,213.39809476141804
179,37.20207775083636,-111.27143303943187,19,175.34857336705352
180,42.67899906861687,46.828158051637146,21,324.76291875990734
181,27.737037050118893,97.75884662154051,16,360.79623296002933
182,37.01310401225715,138.0690326250252,12,154.90047338597788
183,6.59521863380746,6.834411048556218,25,157.7463745749339
184,-0.5064507181037322,109.07310838255216,9,213.37089945788995
185,51.135486309998,36.64273859374624,19,160.05998936281048
186,10.860893196320703,146.13033270872742,5,266.8947724226624
187,56.71785041717956,93.04208231242485,33,239.05005433730184
188,41.35117761121529,-92.16173906329375,41,183.48401076122474
189,68.05034497818646,86.5994920947971,11,405.0419846583801
190,8.562036534697578,-81.71543468163318,8,326.4797518256417
191,39.952152527568046,-81.79182062167409,20,258.4933542436912
192,8.299735407807544,38.52312326920451,42,212.67706156927525
193,-12.035984705110703,143.1408773328748,15,304.4545370738056
194,62.86588509256595,112.60142852601754,27,306.1250736599193
195,60.945282581286136,41.798087594577545,32,201.58230861607194
196,-36.22290989956619,-64.32480282248581,36,184.96515665222296
197,-33.63453119920308,150.5583900770844,29,176.277655755093
198,45.195950197753845,-111.0621352643752,23,186.11165987290886
199,66.75365108371284,9.582067233894998,22,244.7024395679239
200,7.473333990249725,-2.5715335007761078,16,259.92434545912744
201,47.7209702786327,15.221538869405357,31,176.29178689196408
202,-32.00568713119046,161.57947658669593,4,308.194543147099
203,57.71059532329516,82.00874091101791,18,161.66606183890977
204,-4.345129079626763,120.57960586091504,22,337.0438205746141
205,30.65079488089276,-100.88888104752735,17,200.73975205612257
206,55.58556465230775,46.055910616263084,31,227.58237817458806
207,-1.1718093148525903,-60.46418485467134,21,250.5123323742417
208,39.61424915198266,16.661324936551175,37,169.9657546539876
209,43.054349995672766,-8.708382972176082,34,216.95794515845273
210,43.6132489736013,67.50305284633603,14,188.33655933062337
211,6.309616853341829,73.85613740604863,5,400.8637063180085
212,54.174631716081905,-4.211175054430644,20,119.89534802312593
213,38.69003084455168,2.2656032126010386,29,306.55504886177073
214,-36.27024595034779,174.4122811441654,22,234.49217037317564
215,50.91005207621726,-3.300874138236826,24,166.57361348509684
216,3.5987386061810094,103.70197033305881,11,407.53337359616177
217,36.779415260410595,41.49946288867964,15,239.17384260885822
218,45.53156232377047,10.259486360211973,35,167.71179166050803
219,-20.21083099253715,25.19986400602607,44,178.4937334955173
220,-9.312347007214587,12.096092700996252,8,406.78234779810646
221,-16.886176779268773,-52.69642972882593,19,173.39679207008254
222,-25.959927994664877,-61.00141518587779,21,188.91176449979878
223,-37.32910103463661,-74.99767128567824,14,220.39023675614962
224,53.64011489256341,-128.8108335908953,26,169.11895606434112
225,32.053705266706615,-110.62139876588776,27,209.06081261616745
226,54.69539919432771,102.09387785322423,24,198.03541385414607
227,48.67535361885032,-114.90139587814674,29,202.31956074166763
228,58.56028230699858,70.4157519658183,16,178.85059261674436
229,-14.774482973977529,-47.15548481028647,33,210.13532285915414
230,36.800890426331506,32.04767472791961,24,191.7959050325883
231,61.2771813806824,-131.1778979805344,30,210.8726785777489
232,-46.15208706214891,167.6066134929386,20,509.9574567206774
233,-25.55258905651816,-54.052279702207976,27,235.0918895515941
234,29.53290608432276,-85.95265619380744,20,219.70455846311762
235,-26.277716001436705,28.82308758271644,55,149.5402776894599
236,44.98968460815665,27.942064151366438,26,170.8976173655084
237,-3.55059215928774,32.40479378398432,7,249.60145450222308
238,-33.77450333567916,115.61455893474484,21,162.6403600513278
239,52.91667197890396,-99.43577819962168,20,192.5404896760911
240,0.643716983591237,32.18736978788069,16,223.68938778096134
241,34.53742062201915,-80.53871913384206,18,281.4261892243732
242,48.657029610666434,-120.10765068240549,32,170.83956484115689
243,57.511609716573126,-8.987382732038633,16,199.18051491279365
244,-30.029950231444744,146.60447343803668,21,193.58261889439038
245,-25.923136152411427,115.38032025377487,12,219.5799564677253
246,52.27702851162131,90.65644585890928,27,229.94134324707645
247,-8.0032538393555,-62.252308506853495,20,244.54497908126788
248,55.01353154012822,-6.590626479401693,28,155.88072176492443
249,27.184546380394984,54.35741050135085,4,511.1068340762733
250,-19.674563946586066,-17.24914057834752,2,151.98591988284292
251,11.89437180865589,40.36141645876789,23,150.79151658346535
252,38.13445711115111,6.001290568175572,8,118.35742616613129
253,-16.799068429761302,123.85006329309185,14,342.97133511245755
254,52.4177047224291,111.4053186203608,25,274.9827023302964
255,37.867271852367615,108.64334025495732,9,285.22886707190764
256,46.33802079656445,-77.12102219753366,8,299.6921305144911
257,35.685641271368915,-124.06364156601597,11,281.45382666488047
258,64.903513334232,44.69020218946071,13,115.73923714764415
259,6.933885216665541,125.81099562616414,3,226.76904011336214
260,53.126221022324536,45.685902429090646,28,170.9278468473917
261,20.788901070263176,78.45603623389513,14,204.27707304216239
262,48.62194742331442,36.33136161691088,17,145.94650490247813
263,-38.10456206453459,150.2547406461047,19,256.979898618738
264,49.934848047329545,72.10826383555379,25,254.0344938634154
265,-23.143176092049703,-139.37728529445334,2,334.7861685254569
266,-31.5604884534862,125.2217674453325,10,212.32304506343348
267,-7.969097292324481,-75.58952383154083,16,228.70442947265022
268,26.980645779713658,75.66319393014336,29,149.34443509042507
269,-43.000627771817555,-66.09206097590543,29,171.56922945677104
270,-9.517698809038338,116.79236393749548,15,498.3382555710911
271,-23.99875123001717,133.76011553792713,31,274.247492920044
272,16.725768498468387,120.85318092179942,15,199.1894302834343
273,-7.773361599571275,-81.67946531849684,6,322.3752002268344
274,-40.412439793191055,-40.13636047058154,5,634.2472173774764
275,-16.271513185011514,148.61550505441986,8,308.585128806606
276,61.0695886484944,-118.03405523433057,29,207.7284438781517
277,-3.4204193788209154,-43.83923833427735,29,250.48129660431712
278,52.709939473419425,16.070453808018822,21,174.40243770392948
279,56.30265670735178,36.34093801853017,29,148.00578769185688
280,-26.894346658293006,151.34871895284277,23,206.4103796786052
281,47.125034037637086,-99.31242765536538,19,206.64677048101382
282,4.182832161983726,-75.42353339107444,17,209.71493092425203
283,-0.5167724052811963,-51.48702165784018,13,204.59066111746037
284,-21.761722155997724,-43.93310607547457,22,175.70256240649252
285,-38.033013896640504,145.7155475318392,33,216.76194698470258
286,43.187859783256194,86.50976071910988,12,346.8178127603724
287,43.62115658283369,98.06705520902455,12,290.75932344516156
288,63.23374300003929,31.769436200383932,29,164.6893951269806
289,-14.25894926644529,-74.18616115324787,19,212.00913434619858
290,60.66377268035751,67.38640789802523,20,167.50447845388052
291,-3.0230639514684006,135.28652752050192,7,571.3459432576843
292,37.570889277261074,127.20096908699432,8,118.71613500428721
293,37.965345246655865,-92.8458288628028,32,177.053031442669
294,-29.370269427888132,-45.31940616390871,7,289.665959430642
295,9.88914363946398,-0.6874138270461961,20,197.78179755101598
296,-15.552492520489018,-5.516360304982213,5,543.8700164589243
297,69.80139393639877,18.401232519656578,27,130.43729344724153
298,-22.080094537862166,-40.869952549359674,34,442.67758702157926
299,44.566660068824206,79.19216536732681,28,281.39195221563693
300,40.78877306339301,-113.82036533355743,26,172.81565905681023
301,63.94792329609827,82.20020596869905,11,241.33182294667574
302,49.711430996282246,-105.34930906129738,29,192.91890018882182
303,-37.91718757553766,-60.9023263922536,34,173.60637429688563
304,-15.54488866213946,129.5916187328347,18,232.68988215186968
305,33.590347280288945,73.09560812340567,17,270.82913508733793
306,-11.658847253548254,-55.61214464787482,19,262.6277925290634
307,35.51163060754001,-117.19901707949498,24,207.7693301061086
308,40.43913647970887,31.8758327159415,32,220.22570873791955
309,0.366913124260169,-8.832466772334923,4,339.743485403713
310,-30.032753164142278,-68.00590928412473,31,181.99653976419313
311,5.447202726221224,117.09326632465601,12,423.79206747966094
312,-30.996509101315,139.0419817271333,16,187.6338708686422
313,23.350812744444987,89.51588966107943,22,340.78211643476146
314,-27.856000686150594,20.234006138493474,19,248.3629176122406
315,34.84803522878362,136.21186781234468,18,146.00980043022233
316,48.81473142164597,94.84641275387901,27,219.49153931675025
317,-0.1857811015472178,5.547858039142671,12,349.35250315782963
318,-31.364687400626437,-60.94289471514073,19,161.72515891467404
319,47.85419508283026,-123.57724906664397,28,199.33356466955348
320,70.02129267577226,-104.10346462352622,7,159.99774244556835
321,-15.531973809189553,2.7713818502026135,5,397.50573726411875
322,-38.69859838895943,-68.90938902954387,32,165.56930023227864
323,60.255824964997075,125.10795897173324,2,297.5932372614162
324,17.726720997456248,101.67787409667513,15,170.87720560679608
325,9.635833802971314,14.330184279582259,20,392.68140192654295
326,-18.05156838966194,42.08791641595548,9,497.02816579747406
327,34.37143290373274,-96.70404104521185,25,181.40508695081172
328,7.398521403152812,-158.20502936758712,1,1.768307722471718e-13
329,36.92357604614462,44.79201979432043,21,216.76955849809133
330,-13.281672175423374,162.35698823655846,5,599.5929068816662
331,15.763961346312792,-15.20102212981943,15,241.49337510660428
332,-49.43415219707203,-70.66011409861441,14,232.76780936002532
333,31.867238575174127,100.03040232756358,9,210.25414081695516
334,48.01455409124701,2.524682962759139,23,141.86203449908638
335,8.124932478083775,-14.632653154166574,7,366.59243927849315
336,48.342191218703064,68.2501342521646,19,289.2956969676824
337,40.45905077421094,-9.000459012484946,40,280.1583015215972
338,11.583568400844321,76.83040730716532,15,269.1602387607418
339,-27.10050929670512,-49.83194467741592,19,159.45340418956377
340,49.5797760075597,1.9584103989000188,35,171.4542974529052
341,10.744619255723041,99.5366671929946,10,430.7646344776006
342,41.746815988360815,23.688803352565678,25,191.3807270680328
343,-23.586548353932642,-66.50065212524323,26,234.9266426552687
344,-5.2859285408657835,-36.445974232859186,21,192.01815706654938
345,37.873656457056605,-104.00314715786534,30,249.43950163569795
346,-11.259512974542137,106.05460032167865,22,566.9190857834069
347,-14.871454807727732,-142.72439907036656,5,484.30315180572705
348,-23.844864881882657,142.66360674004395,16,181.54036175878855
349,35.70802502566177,7.320520440544699,13,246.43502187579318
350,52.979448923068915,-61.00175753812826,1,55.914502743813294
351,52.03628972465204,-113.73220871732757,26,193.46692807829808
352,-6.007844946255991,-48.079189484721745,17,181.82732798548514
353,27.064004293416865,-114.90813889814721,9,155.88637080459213
354,59.513853894766676,16.703513799713328,32,160.56202011297816
355,56.48069522786367,124.82157866179611,3,286.03928897290587
356,-26.055346667651023,-47.41631657944803,17,176.8206342203107
357,-19.566931651127394,-85.48258079579425,3,367.4323493351192
358,-17.836661981343017,-68.93300130670613,22,198.27652557928477
359,8.023203389155984,27.926390935305353,6,283.9426823911591
360,2.2765253622154127,-72.17682548462949,12,244.1631391344365
361,54.80127334729879,-90.91791182566493,12,304.953743464949
362,43.98141403447483,-0.11644708693292756,39,183.15340006793514
363,53.82242050868982,5.917790897471735,27,182.7122677363146
364,63.25454352776387,24.1250098121367,37,203.29779792648873
365,64.6977145791876,-9.500313129290703,11,285.3753360109579
366,36.40976962225682,-3.2905740664740013,35,315.7349976441385
367,48.89779780956117,144.91146441396629,6,1044.046683139931
368,58.55072608010248,26.254789321246623,30,159.5249374826067
369,36.16751525461346,24.796762083128897,22,231.03382588173343
370,-1.646100972317363,-84.43140107938319,7,458.72195860851747
371,-24.618650811755558,25.8362227403207,47,136.39950622507695
372,49.10622134988842,41.36007572495478,17,180.67675205949294
373,57.100490396081526,86.1746716475719,24,208.92307460833175
374,44.06736130189509,17.47508888061242,32,209.14203072879113
375,-0.4407310900014416,-56.78366938856431,10,224.62691371451092
376,44.61930327520108,-95.1287334414157,16,216.4037348707792
377,62.54414550051477,149.57489386871234,4,278.35101280363483
378,-14.036444592618093,19.876832769641904,7,279.09441785695105
379,58.77028238826316,6.64160336783979,30,213.52088075920022
380,55.49267138755995,-120.7724206747951,29,176.3408630383782
381,47.19642621711371,6.69894970882471,30,170.5667520466023
382,3.6468178976163848,19.718455100416467,4,172.9546175117371
383,50.11770492076515,24.70415609513898,29,179.53948939250324
384,26.894344539500853,-98.41830722974689,25,315.10311429961297
385,-27.993050380295976,123.11196907585628,9,194.52583729240666
386,-24.268406241087504,29.780806602958773,28,120.91419326032413
387,-6.9900645250356925,36.88750392741922,6,238.30594379518513
388,-33.522739311548285,26.911789869142922,24,228.70151030419083
389,-2.8646743567735165,147.09810871810342,4,414.3738831742164
390,-21.035372963085234,-49.45381398084782,19,157.32319151620092
391,29.118547138008523,-113.2807897763368,22,186.3226886616992
392,-33.82026658785941,-52.720657457705634,20,211.6201754352672
393,47.39880973776494,113.11598060296446,24,300.1350493049403
394,21.35277889014395,84.00067815713676,12,283.4720172160535
395,-39.84048870148558,-72.33808117166072,53,199.96225862544728
396,65.21220080545474,13.076270607751182,35,149.43190148431273
397,46.03644148110721,-86.10040855440847,31,203.36600671135957
398,-4.044942060801895,28.706568141699456,31,355.3820276391319
399,55.25289875683573,112.3831094926159,22,281.2841783761514
400,-35.974118680804345,136.420199497875,25,307.0408147177121
401,-12.324059363151962,-65.0908454273447,15,270.72928365717166
402,-18.035591660743098,19.977862308463347,8,223.947969641811
403,57.61574710511659,-1.1450339696636471,15,144.65796057086848
404,38.66893238480555,-88.91838288497806,29,195.2717155186092
405,-33.488475256612446,-80.99042281254174,6,670.8071100943574
406,67.54314201937406,-132.01812869151232,18,231.49529904235118
407,30.113047950202386,-108.95438389096886,15,176.25418666033679
408,40.669942422254756,-110.40157555393517,29,225.96332150397978
409,17.78616037020426,77.40575045167448,15,189.00923856221976
410,-0.23500852529378452,34.893516146346904,29,229.6841068214176
411,38.55047425367257,73.51885759267873,7,294.4959071041703
412,56.14678507532549,40.85417833396547,27,149.1286121864782
413,-21.052270670664875,27.394168575127,46,204.76286505424176
414,47.87556551903445,33.25525911897438,19,182.80622327994934
415,-20.709705339906943,152.51836290841604,8,554.6201580077378
416,-19.26565092873074,-73.04109976940995,12,336.6935128539708
417,55.98135984540109,-108.43546057140932,20,248.41516435475816
418,44.51014347570371,42.268630734290085,34,202.44008853601733
419,28.511783663998738,94.1762588195117,20,326.7380982119178
420,10.114917613420612,42.83089108965336,35,214.79306772095998
421,-0.4404130995426073,-40.27286439810415,11,430.57667156625604
422,6.2070219236518165,82.03794994900315,8,400.88417549679787
423,33.92337586844341,-90.79304418280614,16,182.39242198289588
424,-13.263570236602192,-27.872947425332992,5,676.405297146359
425,52.83747564203604,86.06903019862253,38,190.16440702351693
426,-17.700673268934278,25.5703874749314,45,182.46286764730496
427,11.241616225528333,7.781202150103684,31,173.0910528051396
428,11.783283318414611,-69.45092164894265,3,188.60891645051
429,2.1957274666854647,128.9479981633836,3,253.3665111642772
430,43.12541664422199,-102.64008792671316,22,206.80329492034247
431,68.35161828056359,75.84176386964934,18,229.73150677703723
432,-16.56852427417193,-38.95373073880206,23,375.9471098740189
433,8.267564716221566,47.07672888585204,11,227.5234810464273
434,31.184463448521875,113.18324908309276,11,263.9332652991186
435,61.18687960808769,74.26385225203282,21,168.6734287254909
436,40.2421540317495,20.628221010747232,33,203.86619795382538
437,49.010168217029396,-8.623000633590067,12,364.58468814665946
438,29.70951092327156,84.58378480152845,15,277.98709426382385
439,-35.1735277895394,-61.89621480388552,26,168.17326053216306
440,39.798980661407285,-86.40536534230453,12,133.21996140459024
441,31.36410476014375,35.11157001001098,36,963.0711068507386
442,-30.951688963185763,113.01597478275319,8,159.67144765496363
443,36.86144487325776,102.71379040654477,14,279.79493328696054
444,3.2284870614350925,-3.8768795987482143,15,389.86577419081016
445,53.734539103230524,20.456411387042355,27,152.301620011221
446,-45.33749552114199,-66.5689459332124,18,217.73690863587376
447,43.258353619142135,-119.81239047173314,41,185.26430581468952
448,51.52421390349533,-96.13280952461135,24,212.07678684251977
449,47.5066445076384,89.46988723341167,29,285.8400884336671
450,34.33360919788778,-99.8363101788649,32,209.11068601077034
451,56.28143413325613,27.920122987633043,36,164.6038511799012
452,64.15644683864345,-86.70593583319621,8,326.51691560562125
453,-15.849847064655883,132.71652664477443,17,171.84266575287165
454,-22.04254998479603,117.47227525002187,19,203.73027758896274
455,-3.144659962327718,-63.78873194614803,13,298.310832546571
456,-5.395821847081097,-55.330665905392934,21,209.28744614332467
457,37.20520798872553,-8.653289238679298,32,280.2362844093504
458,29.25879484220057,80.41051790101464,24,215.7706601725298
459,-9.121788408717205,-71.01643482258075,23,240.33078738423316
460,-44.561609190748825,-71.94933460935908,30,336.6755784427118
461,18.914741608661757,25.57602383987673,6,461.4215773597859
462,-30.258915388201437,-71.6113899637031,26,375.74730970261595
463,64.33234200497922,39.90733999852232,27,151.53316026378621
464,-13.352365231862253,30.827761411688165,12,365.3544417620301
465,54.098481748671766,69.74670430686743,27,193.77135938083816
466,-27.013285872251586,23.104003520913324,24,160.109553046037
467,-30.28005339356821,32.85367779639372,12,333.61040885724486
468,-16.572519538005583,-66.1850333546993,24,303.05568946785036
469,-16.104565758370136,141.70490647344877,9,218.58535265255188
470,55.46147777082275,-125.80608772810773,23,184.19328075794425
471,67.1867816143171,-117.52310738075309,7,157.42748943458477
472,-51.62900631927897,-71.0751459365716,14,156.386406445459
473,62.05424830929891,36.46977579470859,16,171.31429081967812
474,33.26121864914335,-118.610360309197,21,178.70212376433338
475,52.46486411335034,50.19412986883889,9,281.36975379904896
476,-17.3687852921233,-56.684414708913636,20,256.3900526235853
477,49.95140409895166,13.691732452610877,28,234.8650955582239
478,54.44260625512983,40.95341364600983,12,169.15572498712385
479,14.227732214861902,104.14237301451992,14,278.5649623320427
480,-32.78800210642325,117.73386796390135,29,206.0937949924318
481,-43.067989510078725,-57.034923954151814,7,224.9451440725572
482,-13.337605983242893,99.10458830504416,10,334.1495632831736
